HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed,common_charges,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type,maintenance_cost,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms,parking_charges,pct_tax_deductibl,sale_price,sq_footage,total_taxes,walk_score,listing_price_to_nearest_1000,url
3XAOZ9UYRZRI10TTMAOEBVBB1E61QU,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,NA,NA,39DD6S19JPBTMDMQBW78XS2U5J8ZEQ,A3S6UWT0JNCJFE,Approved,Thu Feb 16 04:26:26 PST 2017,Thu Feb 16 04:30:10 PST 2017,Thu Feb 16 04:31:10 PST 2017,2017-02-16 12:31:11 UTC,NA,NA,224,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/150-38-Union-Tpke-Flushing-NY-11367-173070554,1973,yes,$670 ,25,condo,7/27/2016,combo,yes,electric,"150-38 Union Turnpike, Flushing, NY 11367",yes,efficiency,NA,Two Bedroom One Bath,2,13,1,NA,4,NA,NA,"$480,000 ",870,"$3,490 ",90,NA,NA
3XU9MCX6VOCP2MQPITDSL4VLP6M2RD,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,NA,NA,3RXCAC0YIRPCMVHU81XJKBQ2JQGG8J,A231MNJJDDF3LS,Approved,Thu Feb 16 04:11:35 PST 2017,Thu Feb 16 04:14:32 PST 2017,Thu Feb 16 04:15:32 PST 2017,2017-02-16 12:16:11 UTC,NA,NA,177,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/34-30-78th-Street-Jackson-Heights-NY-11372-177473192,1951,yes,NA,30,co-op,7/27/2016,NA,yes,other,"34-30 78th Street,  Jackson Heights NY, 11372",Yes,Combo,$647 ,The Amherst,1,6,1,NA,3,$133 ,50,"$280,000 ",NA,NA,96,NA,NA
3XDSWAMB22S2O33R27DYSRU25BXCQV,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,NA,NA,3NJM2BJS4W6KBB06SW3BG60DA8RPC5,A1KH9UPH0D74QJ,Approved,Thu Feb 16 06:12:18 PST 2017,Thu Feb 16 06:14:03 PST 2017,Thu Feb 16 06:15:03 PST 2017,2017-02-16 14:15:11 UTC,NA,NA,105,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/76-36-113-St-Forest-Hills-NY-11375-164849162,1938,no,NA,28,co-op,7/28/2016,other,no,gas,"76-36 113 St,  Forest Hills NY, 11375",yes,Combo,$435 ,Large Studio,0,6,1,NA,2,NA,NA,"$135,500 ",NA,NA,93,NA,NA
3LOJFQ4BOXFQISBAPYOCGB0BR5HKDB,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,NA,NA,3OVHNO1VE61OU78QF1WORAK9575DZ9,A231MNJJDDF3LS,Approved,Thu Feb 16 03:19:02 PST 2017,Thu Feb 16 03:20:40 PST 2017,Thu Feb 16 03:21:40 PST 2017,2017-02-16 11:22:11 UTC,NA,NA,98,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/84-10-153-Ave-Howard-Beach-NY-11414-176962441,1960,yes,NA,27,co-op,7/29/2016,combo,no,gas,"84-10 153 Ave,  Howard Beach NY, 11414",NA,efficiency,$550 ,L Shape Studio,1,NA,1,NA,3,NA,NA,"$66,000 ",NA,NA,76,NA,NA
34D9ZRXCYRUQ84L6AX6CHWJFNWXASG,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,NA,NA,3EICBYG644WOP0X8XJYRJAE119LJCZ,A231MNJJDDF3LS,Approved,Thu Feb 16 06:04:21 PST 2017,Thu Feb 16 06:07:05 PST 2017,Thu Feb 16 06:08:05 PST 2017,2017-02-16 14:08:11 UTC,NA,NA,164,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/175-20-Wexford-Ter-Jamaica-Estates-NY-11432-171416740,1970,no,NA,29,co-op,7/29/2016,NA,no,gas,"175-20 Wexford Ter,  Jamaica Estates NY, 11432",NA,NA,$773 ,One Bedroom,1,NA,1,NA,3,$120 ,NA,"$185,000 ",NA,NA,95,NA,NA
3NI0WFPPI9GPKTPRBI6GRLBAWLO06T,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,NA,NA,354P56DE9K3BCML2TWZUVPDAWH0S7O,A231MNJJDDF3LS,Approved,Thu Feb 16 02:50:28 PST 2017,Thu Feb 16 02:51:52 PST 2017,Thu Feb 16 02:52:52 PST 2017,2017-02-16 10:53:11 UTC,NA,NA,84,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/224-06-Stronghurst-Ave-Queens-Village-NY-11427-176561183,1950,no,NA,26,co-op,8/1/2016,other,no,gas,"224-06 Stronghurst Ave,  Queens Village NY, 11427",NA,Combo,$644 ,4.5 Upper,2,2,1,NA,4,NA,NA,"$155,000 ",571,NA,66,NA,NA
3WRAAIUSBJZY4L7547CZG4072BZAXO,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:51 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:51 PST 2017,NA,NA,3VELCLL3GKJOXV1EYWIMNG3I45DF12,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:11:42 PST 2017,Thu Feb 16 06:13:23 PST 2017,Thu Feb 16 06:14:23 PST 2017,2017-02-16 14:15:11 UTC,NA,NA,101,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/221-61-Manor-Rd-Queens-Village-NY-11427-174012834,1951,no,$700 ,26,co-op,8/1/2016,formal,no,gas,"221-61 Manor Rd,  Queens Village NY, 11427",NA,combo,NA,Duplex Garden Apart>,2,2,1,NA,5,NA,NA,"$207,000 ",NA,NA,66,NA,NA
3I6NF2WGIGWQCT0YK1LEK7KQ7725GL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,NA,NA,39O5D9O87TSD4MVJUY6433XC5C03C8,A1KH9UPH0D74QJ,Approved,Thu Feb 16 06:25:02 PST 2017,Thu Feb 16 06:26:34 PST 2017,Thu Feb 16 06:27:34 PST 2017,2017-02-16 14:28:11 UTC,NA,NA,92,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/141-16-28th-Ave-Flushing-NY-11354-178395829,1952,yes,NA,25,co-op,8/1/2016,formal,no,gas,"141-16 28th Ave,  Flushing NY, 11354",NA,efficiency,$536 ,Hi-Rise,1,6,1,NA,3,NA,NA,"$179,000 ",600,NA,86,NA,NA
3RIHDBQ1NEY2KWGFW6KIM97D825HMM,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,NA,NA,3R9WASFE2ZGLSRMM67REFANUHKOFZP,A231MNJJDDF3LS,Approved,Thu Feb 16 05:06:28 PST 2017,Thu Feb 16 05:07:57 PST 2017,Thu Feb 16 05:08:57 PST 2017,2017-02-16 13:09:11 UTC,NA,NA,89,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/50-21-39-Pl-Sunnyside-NY-11104-176348181,1961,no,$648 ,4,co-op,8/2/2016,other,no,none,"50-21 39 Pl,  Sunnyside NY, 11104",NA,eat in,NA,NA,1,6,1,NA,3,NA,NA,"$225,000 ",NA,NA,93,NA,NA
3JTPR5MTZSCVEFWHAS6TIZCJEOJK53,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:34 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:34 PST 2017,NA,NA,3KWTYT087039L5CTLUNWLJLJDH3L5U,A231MNJJDDF3LS,Approved,Thu Feb 16 05:41:26 PST 2017,Thu Feb 16 05:43:12 PST 2017,Thu Feb 16 05:44:12 PST 2017,2017-02-16 13:45:11 UTC,NA,NA,106,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/Two-Bay-Club-Dr-Bayside-NY-11360-167507275,1982,no,$756 ,25,condo,8/3/2016,combo,no,oil,"Two Bay Club Dr,  Bayside NY, 11360",Yes,eat in,NA,S Line,2,21,2,NA,5,$95 ,NA,"$635,000 ",1050,"$3,800 ",82,NA,NA
3YLPJ8OXX8DJ2WROV62831E7A134X7,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:43 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:43 PST 2017,NA,NA,3HOSI13XHZOLR63UNJ7R0I16HP1DDG,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:48:08 PST 2017,Thu Feb 16 06:50:25 PST 2017,Thu Feb 16 06:51:25 PST 2017,2017-02-16 14:53:11 UTC,NA,NA,137,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/270-10-Grand-Central-Pky-Floral-Park-NY-11005-160251276,1974,no,NA,NA,co-op,8/4/2016,combo,no,gas,"270-10 Grand Central Pky,  Floral Park NY, 11005",yes,efficiency,$656 ,Junior 1 Bedroom,1,33,1,NA,3,$87 ,50,"$289,000 ",630,NA,54,NA,NA
3UQ1LLR26A834RQGQO9B5A5KV2PAL2,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,NA,NA,337RC3OW052QJZR8RL59PHFIQ57VLD,A6B85D96VN4W4,Approved,Thu Feb 16 06:55:39 PST 2017,Thu Feb 16 06:56:51 PST 2017,Thu Feb 16 06:57:51 PST 2017,2017-02-16 14:58:11 UTC,NA,NA,72,100% (33/33),100% (33/33),100% (33/33),http://www.mlsli.com/homes-for-sale/227-01-88th-Ave-Queens-Village-NY-11427-171639997,1951,no,$644 ,26,co-op,8/4/2016,combo,no,gas,"227-01 88th Ave,  Queens Village NY, 11427",NA,efficiency,NA,Lower unit,2,2,1,NA,4,NA,NA,"$155,000 ",NA,NA,73,NA,NA
3SZYX62S5G07J0PXRYHKEU7X84J57I,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,NA,NA,33PPUNGG385IVHRVX2R8WZ1DK81RZY,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:06:28 PST 2017,Thu Feb 16 06:08:06 PST 2017,Thu Feb 16 06:09:06 PST 2017,2017-02-16 14:09:11 UTC,NA,NA,98,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/199-06-21st-Ave-Whitestone-NY-11357-174153064,1950,yes,NA,25,co-op,8/4/2016,combo,no,oil,"199-06 21st Ave,  Whitestone NY, 11357",NA,efficiency,$805 ,1 Br,1,2,1,NA,3,NA,NA,"$167,000 ",NA,NA,78,NA,NA
3IHWR4LC7DDNV2PV8NSKH37XOAVI8S,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:43 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:43 PST 2017,NA,NA,35LDD5557A4W96FHSTSHNLJQACPMKJ,A1KH9UPH0D74QJ,Approved,Thu Feb 16 06:10:41 PST 2017,Thu Feb 16 06:12:17 PST 2017,Thu Feb 16 06:13:17 PST 2017,2017-02-16 14:14:11 UTC,NA,NA,96,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/21-15-33rd-St-Astoria-NY-11105-173218482,1921,no,NA,30,co-op,8/4/2016,combo,no,gas,"21-15 33rd St,  Astoria NY, 11105",NA,Combo,$789 ,Acropolis,2,5,1,NA,5,NA,NA,"$290,000 ",NA,NA,96,NA,NA
3PUOXASB57394XXFDJMKHU5Y4TF9Z5,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,NA,NA,3WYP994K17RP48J69SMR7X1FIRH6YM,A3S6UWT0JNCJFE,Approved,Thu Feb 16 04:53:15 PST 2017,Thu Feb 16 04:56:21 PST 2017,Thu Feb 16 04:57:21 PST 2017,2017-02-16 12:58:11 UTC,NA,NA,186,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/84-10-153rd-Ave-Howard-Beach-NY-11414-171262976,1965,no,NA,27,co-op,8/5/2016,NA,no,oil,"84-10 153rd Avenue, Howard Beach, NY 11414",NA,efficiency,$397 ,Hi-Rise,0,NA,1,NA,2,NA,NA,"$55,000 ",NA,NA,76,NA,NA
3TD33TP5DL2RRI44ZBKHR79FJ8BABF,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,NA,NA,3AWETUDC92S52IOC7FXZI70MXCFZIZ,A231MNJJDDF3LS,Approved,Thu Feb 16 04:27:16 PST 2017,Thu Feb 16 04:29:00 PST 2017,Thu Feb 16 04:30:00 PST 2017,2017-02-16 12:30:11 UTC,NA,NA,104,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/84-40-153-Ave-Howard-Beach-NY-11414-177698259,1960,yes,NA,27,co-op,8/5/2016,NA,no,gas,"84-40 153 Ave,  Howard Beach NY, 11414",NA,efficiency,$687 ,Pembrook,1,NA,1,NA,3,NA,NA,"$140,000 ",NA,NA,77,NA,NA
3X4Q1O9UBHMTRAVFWDDJN07OPZO7OP,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,NA,NA,37W3JXSD668NYNYC0AZV5R0S6T9WYC,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:26:56 PST 2017,Thu Feb 16 04:29:02 PST 2017,Thu Feb 16 04:30:02 PST 2017,2017-02-16 12:30:11 UTC,NA,NA,126,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/246-18-57-Dr-Douglaston-NY-11362-171590649,1955,yes,NA,26,co-op,8/8/2016,combo,no,gas,"246-18 57 Dr,  Douglaston NY, 11362",NA,efficiency,$739 ,Beechills,1,NA,1,NA,3,NA,NA,"$168,000 ",NA,NA,72,NA,NA
3KL228NDMVMTUCL1ROPKMW384XXKGL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:38 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:38 PST 2017,NA,NA,3XC1O3LBOSMB67NJMQ5UOZRXTKKTLO,A231MNJJDDF3LS,Approved,Thu Feb 16 03:03:40 PST 2017,Thu Feb 16 03:05:29 PST 2017,Thu Feb 16 03:06:29 PST 2017,2017-02-16 11:07:11 UTC,NA,NA,109,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/28-02-141-St-Flushing-NY-11354-164736542,1955,yes,NA,25,co-op,8/9/2016,formal,no,gas,"28-02 141 St,  Flushing NY, 11354",NA,efficiency,$824 ,Mitchell Gardens # 2,2,NA,1,NA,5,NA,NA,"$238,000 ",950,NA,85,NA,NA
3RHLQY6EDT454QM7461W9UBFUJRD4E,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:45 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:45 PST 2017,NA,NA,3RYC5T2D73TOHDPPATT651ZZA8GRPX,A2IK0U8DSDME6R,Approved,Thu Feb 16 00:03:44 PST 2017,Thu Feb 16 00:08:18 PST 2017,Thu Feb 16 00:09:18 PST 2017,2017-02-16 08:10:11 UTC,NA,NA,274,100% (14/14),100% (14/14),100% (14/14),http://www.mlsli.com/homes-for-sale/255-07-75th-Ave-Glen-Oaks-NY-11004-177565829,1950,yes,NA,26,co-op,8/9/2016,other,yes,gas,"255-07 75th Ave,  Glen Oaks NY, 11004",NA,eat in,$765 ,H-1,2,2,1,NA,5,NA,39,"$330,000 ",NA,NA,86,NA,NA
3MNJFORX8B4KYT439HFW2MKE6S25FM,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,NA,NA,3MH9DQ757WCAKSO7B4YOG38RGHBGU2,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:03:25 PST 2017,Thu Feb 16 06:05:04 PST 2017,Thu Feb 16 06:06:04 PST 2017,2017-02-16 14:06:11 UTC,NA,NA,99,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/245-78-62nd-Ave-Douglaston-NY-11362-174088761,1953,yes,NA,26,co-op,8/10/2016,combo,no,oil,"245-78 62nd Ave,  Douglaston NY, 11362",NA,efficiency,$722 ,1 Br,1,2,1,NA,3,NA,35,"$181,500 ",NA,NA,78,NA,NA
3XD2A6FGFNUC3LB1IRSCL18VHEF9S0,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:34 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:34 PST 2017,NA,NA,3Z3ZLGNNSIUHYN52ZG7ZN8MT9RY3QA,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:48:19 PST 2017,Thu Feb 16 04:50:23 PST 2017,Thu Feb 16 04:51:23 PST 2017,2017-02-16 12:52:11 UTC,NA,NA,124,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/Two-Bay-Club-Dr-Bayside-NY-11360-181793928,1983,no,$667 ,25,condo,8/10/2016,combo,no,gas,"Two Bay Club Dr,  Bayside NY, 11360",NA,eat in,NA,Jr. Four,1,NA,1,NA,7,NA,NA,"$640,000 ",NA,"$3,144 ",82,NA,NA
3QX22DUVOOH72XBZ1V1M1AYMGHGMVH,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:51 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:51 PST 2017,NA,NA,3C2NJ6JBKAH7A8WRFO1D04MWY2C2NC,A1KH9UPH0D74QJ,Approved,Thu Feb 16 05:13:28 PST 2017,Thu Feb 16 05:15:13 PST 2017,Thu Feb 16 05:16:13 PST 2017,2017-02-16 13:17:11 UTC,NA,NA,105,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/150-22-Melbourne-Ave-Flushing-NY-11367-171513373,1950,yes,NA,25,co-op,8/10/2016,formal,yes,oil,"150-22 Melbourne Ave,  Flushing NY, 11367",NA,efficiency,$670 ,Garden Apt.,1,NA,1,NA,4,$100 ,NA,"$198,800 ",NA,NA,88,NA,NA
3BPP3MA3TCK6U47S6TBX1TVBGHNLE8,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,NA,NA,3NS0A6KXC48R6RIHHRXWXVN6IZPGZQ,A1KH9UPH0D74QJ,Approved,Thu Feb 16 05:28:51 PST 2017,Thu Feb 16 05:30:47 PST 2017,Thu Feb 16 05:31:47 PST 2017,2017-02-16 13:32:11 UTC,NA,NA,116,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/111-14-76-Ave-Forest-Hills-NY-11375-171911747,1938,no,$508 ,28,condo,8/10/2016,NA,no,oil,"111-14 76 Ave,  Forest Hills NY, 11375",NA,efficiency,NA,Longfellow Hall,1,NA,1,NA,2,NA,NA,"$420,000 ",778,"$3,316 ",95,NA,NA
3O0M2G5VC62T109QSQWUNYSP3YC49O,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,NA,NA,3SLE99ER0NDVFAA6155IWKW92MUBZ1,AHXBZXWIZJSVG,Approved,Thu Feb 16 03:51:05 PST 2017,Thu Feb 16 03:53:24 PST 2017,Thu Feb 16 03:54:24 PST 2017,2017-02-16 11:55:11 UTC,NA,NA,139,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-185188270,1964,yes,NA,28,co-op,8/10/2016,formal,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",NA,combo,"$1,729 ",3Br = Terr. Conv 2 >,3,NA,2,NA,5,NA,NA,"$686,000 ",NA,NA,97,NA,NA
3QMELQS6Y5BDKN9Q5VPVBHCX5BO6RY,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,NA,NA,3BQU611VFPKXLQDWZNXNSQZQZJ799E,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:32:56 PST 2017,Thu Feb 16 06:34:15 PST 2017,Thu Feb 16 06:35:15 PST 2017,2017-02-16 14:36:11 UTC,NA,NA,79,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-185188270,1964,yes,NA,28,co-op,8/10/2016,formal,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",NA,combo,"$1,729 ",3Br = Terr. Conv 2 >,3,NA,2,NA,5,NA,NA,"$686,000 ",NA,NA,97,NA,NA
3OJX0UFJ0Z7SIY357WNC02QJ2B09UG,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,NA,NA,3YW4XOSQKQLDGDY4TLDL9G4LESR1UM,A1KH9UPH0D74QJ,Approved,Thu Feb 16 05:32:44 PST 2017,Thu Feb 16 05:35:07 PST 2017,Thu Feb 16 05:36:07 PST 2017,2017-02-16 13:36:11 UTC,NA,NA,143,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/27010-Grand-Central-Pky-Floral-Park-NY-11005-177597623,1975,no,NA,26,co-op,8/11/2016,NA,no,oil,"27010 Grand Central Pky,  Floral Park NY, 11005",yes,eat in,"$2,292 ",3 Bedrooms 2.5 Baths,3,34,2,1,7,$168 ,50,"$820,000 ",1950,NA,54,NA,NA
